round,loss,dice,dice1,dice2,dice3
30,2.118568174355395,0.37276566,0.31989396,0.3475055,0.45089749
31,2.336233411819485,0.2334821,0.19358902,0.07126768,0.43558958
32,2.1817168727039866,0.35043034,0.28018647,0.34608307,0.42502144
33,2.410898290495007,0.21901366,0.30138913,0.09689335,0.2587585
34,1.974293058028849,0.40010747,0.36533654,0.40368137,0.43130445
35,2.3417888175550305,0.23772399,0.24574372,0.11673108,0.35069713
36,2.006004984692747,0.39310426,0.31367782,0.3516726,0.5139623
37,2.038504264108651,0.3494379,0.3257604,0.2522972,0.47025606
38,1.9081675671173584,0.4176422,0.34356284,0.3746591,0.53470474
39,2.1387277930656787,0.3089804,0.20827608,0.26882526,0.4498399
40,1.7517766986453236,0.463634,0.38111115,0.45276922,0.5570216
41,2.3797444520896014,0.22245161,0.2531892,0.13768795,0.27647766
42,1.9320103791260634,0.3928517,0.40202248,0.35750297,0.4190297
43,2.126564940948079,0.30859044,0.3668551,0.16314818,0.395768
44,1.760906719228127,0.4457005,0.40623456,0.4240252,0.5068416
45,1.9594004014208648,0.36740157,0.42247966,0.21286549,0.4668595
46,2.012684181067443,0.3508838,0.17877413,0.34597242,0.52790487
47,1.7459711557605513,0.44669423,0.4226267,0.3446779,0.572778
48,2.1591863615232856,0.29689166,0.118034214,0.2913834,0.48125738
49,1.7324428066240087,0.45208988,0.4389176,0.42929745,0.48805454
50,2.1979364207630905,0.2793764,0.3303806,0.15768105,0.35006756
51,1.7148500299114349,0.46136233,0.39920214,0.42996767,0.55491716
52,2.000672497359035,0.3467415,0.2783854,0.26554224,0.4962968
53,1.6731538691978862,0.47177038,0.43006673,0.4214709,0.56377345
54,2.1008168060160193,0.31537622,0.22220309,0.22391275,0.5000128
55,1.5451784895408196,0.51367164,0.4380051,0.48621452,0.61679524
56,2.0622898675368773,0.3282703,0.23233773,0.25236836,0.5001047
57,1.563937498369251,0.502268,0.45884472,0.46289882,0.58506054
58,1.96337283506088,0.36089277,0.4406287,0.20992471,0.43212494
59,1.566154678309091,0.4984146,0.4689136,0.46983853,0.55649155
60,1.8299898503089715,0.40560722,0.43148357,0.28632382,0.49901426
61,1.5972303292081025,0.49488288,0.42659223,0.45638716,0.6016692
62,1.8027258767776217,0.414999,0.2587207,0.39137107,0.59490526
63,1.6038832600854893,0.48871166,0.44936743,0.40979055,0.6069769
64,1.7841114009402401,0.43283784,0.32521182,0.39074507,0.5825566
65,1.5499473008396787,0.50534976,0.46372008,0.45983288,0.5924962
66,1.6889441333631603,0.45853567,0.32551172,0.43641245,0.6136828
67,1.6435838833822474,0.4741764,0.43924162,0.43116695,0.5521207
68,1.660293789945039,0.47328126,0.4465254,0.35739133,0.6159271
69,1.5896328513732585,0.49257526,0.40732458,0.47608927,0.59431195
70,1.6176664570472419,0.48120308,0.40159258,0.4250631,0.6169535
71,1.5018455854938548,0.5360789,0.46327105,0.5175991,0.6273664
72,1.6244425896647987,0.47502598,0.34415025,0.4156776,0.66525006
73,1.6958413607709348,0.46338734,0.44110262,0.38645244,0.562607
74,1.8006679958720224,0.41535687,0.3994965,0.32805368,0.51852053
75,1.555160296981445,0.502571,0.44649956,0.4645238,0.5966895
76,1.8431590672489586,0.4183904,0.29238352,0.39705503,0.5657326
77,1.4605653739908837,0.5319676,0.4765518,0.48993418,0.62941676
78,1.9037706593177497,0.3802025,0.43158522,0.24949455,0.45952776
79,1.520841471241038,0.52182055,0.46795812,0.49545842,0.60204494
