round,loss,dice,dice1,dice2,dice3
180,1.0434456686296407,0.65581906,0.5863629,0.6153794,0.7657148
181,1.0004754292189018,0.6723964,0.5971384,0.6376517,0.7823991
182,1.000852845124239,0.6721532,0.6025379,0.632624,0.78129756
183,1.009128088076439,0.6699561,0.60130405,0.6270541,0.7815099
184,0.9996544242610593,0.6731748,0.5987976,0.63334715,0.7873795
185,1.0094047932935184,0.66914713,0.5948416,0.63314706,0.7794526
186,1.0332222930073032,0.660969,0.5957086,0.62663156,0.76056683
187,1.0389403573860079,0.658473,0.5963599,0.62568647,0.75337255
188,1.026423723387295,0.663512,0.59922975,0.6230591,0.76824707
189,1.0108888071669628,0.668298,0.5966806,0.62934965,0.77886385
190,1.0393799113098687,0.6582023,0.59944963,0.6166873,0.7584698
191,1.0168900175912845,0.6658146,0.59247345,0.6301552,0.774815
192,0.9866486639666134,0.6771058,0.6101202,0.6349374,0.78625965
193,1.0028248404610087,0.67189234,0.6005694,0.6336543,0.78145325
194,1.0273095446930836,0.6623153,0.5940793,0.6234971,0.76936936
195,1.0105597172263105,0.667983,0.59505755,0.6321195,0.77677196
196,1.00176252944935,0.6711588,0.6003129,0.63270044,0.78046304
197,1.0029868152014603,0.6716994,0.6011851,0.6330848,0.7808283
198,1.0338675499667782,0.66032326,0.5877913,0.61840534,0.77477306
199,1.0391028819704902,0.6586234,0.5949737,0.6201237,0.7607727
200,1.0552104581037216,0.6529296,0.60012543,0.6099369,0.7487265
